"AntibodyLabel"	"Source"	"NodeName"	"Gene_Symbol"	"Sites"	"Effect"
"1886"	"PDGFR.beta.R.V_GBL1033862"	"MDACC"	"PDGFRbeta"	"PDGFRB"	NA	"c"
"1887"	"PDGFR.beta.R.V_GBL1113323"	"MDACC"	"PDGFRbeta"	"PDGFRB"	NA	"c"
"1888"	"PDGFRA"	"MSKCC"	"PDGFRA"	"PDGFRA"	NA	"c"
"1889"	"PDGFRb.pY1021"	"MSKCC"	"PDGFRb_pY1021"	"PDGFRB"	"Y1021"	"a"
"1890"	"PDK.1 (phospho.Ser241)"	"MSKCC"	"PDK1_pS241"	"PDPK1"	"S241"	"a"
"1891"	"PDK1_PS241"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1892"	"PDK1_pS241"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1893"	"PDK1_pS241_RS00269163"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1894"	"PDK1_pS241_RS00275824"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1895"	"PDK1_pS241_V"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1896"	"PDK1_pS241.R.V_GBL.9012871"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1897"	"PDK1_pS241.R.V_GBL.9013891"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1898"	"PDK1_pS241.R.V_GBL1033814"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1899"	"PDK1_pS241.R.V_GBL1113208"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1900"	"PDK1_pS241.R.V_GBL1114897"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1901"	"PDK1_pS241.R.V_GBL9026258"	"MDACC"	"PDPK1pS241"	"PDPK1"	"S241"	"a"
"1902"	"PDK1_pS241(V)_GBL9008326"	"MDACC"	"PDK1pS241"	"PDPK1"	"S241"	"a"
"1903"	"PDK1"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1904"	"PDK1_RS00269164"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1905"	"PDK1_RS00273594"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1906"	"PDK1_RS00275825"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1907"	"PDK1_V"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1908"	"PDK1.R.V_GBL1033813"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1909"	"PDK1.R.V_GBL1113207"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1910"	"PDK1.wR.V_GBL1115107"	"MDACC"	"PDK1"	"PDPK1"	NA	"c"
"1911"	"PDHK1"	"MDACC"	"PDHK1"	"PDHK1"	NA	"c"
"1912"	"PEA15_PS116"	"MDACC"	"PEA15pS116"	"PEA15"	"S116"	"i"
"1913"	"PEA.15_pS116"	"MDACC"	"PEA15pS116"	"PEA15"	"S116"	"i"
"1914"	"PEA.15_pS116.R.V_GBL1033790"	"MDACC"	"PEA15pS116"	"PEA15"	"S116"	"i"
"1915"	"PEA.15_pS116.R.V_GBL1113267"	"MDACC"	"PEA15pS116"	"PEA15"	"S116"	"i"
"1916"	"PEA.15_pS116.R.V_GBL1114939"	"MDACC"	"PEA15pS116"	"PEA15"	"S116"	"i"
"1917"	"PEA15"	"MDACC"	"Pea15"	"PEA15"	NA	"c"
"1918"	"PEA.15"	"MDACC"	"Pea15"	"PEA15"	NA	"c"
"1919"	"Pea.15"	"MDACC"	"Pea15"	"PEA15"	NA	"c"
"1920"	"Pea.15.R.V_GBL.9013892"	"MDACC"	"Pea15"	"PEA15"	NA	"c"
"1921"	"PEA.15.R.V_GBL1033789"	"MDACC"	"PEA15"	"PEA15"	NA	"c"
"1922"	"PEA.15.R.V_GBL1113266"	"MDACC"	"PEA15"	"PEA15"	NA	"c"
"1923"	"PEA.15.R.V_GBL1114938"	"MDACC"	"PEA15"	"PEA15"	NA	"c"
"1924"	"PI3K_P110_ALPHA"	"MDACC"	"PI3KP110a"	"PIK3CA"	NA	"c"
"1925"	"PI3K.p110.a"	"MDACC"	"PI3KP110a"	"PIK3CA"	NA	"c"
"1926"	"PI3K_p110a_C"	"MDACC"	"PI3KP110a"	"PIK3CA"	NA	"c"
"1927"	"PI3K_p110a"	"MDACC"	"PI3KP110a"	"PIK3CA"	NA	"c"
"1928"	"PI3K_P110a"	"MDACC"	"PI3KP110a"	"PIK3CA"	NA	"c"
"1929"	"PI3K_P110a_RS00273576"	"MDACC"	"PI3KP110a"	"PIK3CA"	NA	"c"
"1930"	"PI3K_p110a_RS00275859"	"MDACC"	"PI3Kp110a"	"PIK3CA"	NA	"c"
"1931"	"PI3K_P85"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1932"	"PI3K.p85"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1933"	"PI3K_p85"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1934"	"PI3K.p110.a.R.C_GBL1114922"	"MDACC"	"PI3Kp110a"	"PIK3CA"	NA	"c"
"1935"	"PI3K.p110.alpha.R.C_GBL.9013894"	"MDACC"	"PI3Kp110alpha"	"PIK3CA"	NA	"c"
"1936"	"PI3K.p110.alpha.R.C_GBL1033769"	"MDACC"	"PI3Kp110alpha"	"PIK3CA"	NA	"c"
"1937"	"PI3K.p110.alpha.R.C_GBL1113236"	"MDACC"	"PI3Kp110alpha"	"PIK3CA"	NA	"c"
"1938"	"PI3K.p110.alpha.R.C_GBL9026269"	"MDACC"	"PI3Kp110a"	"PIK3CA"	NA	"c"
"1939"	"PI3K.p110.b"	"MDACC"	"PI3Kp110b"	"PIK3CA"	NA	"c"
"1940"	"PI3K.p110.b.M.C_GBL1115176"	"MDACC"	"PI3Kp110b"	"PIK3CA"	NA	"c"
"1941"	"PI3K.p85"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1942"	"PI3K.p85.R.V_GBL.9013895"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1943"	"PI3K.p85.R.V_GBL1033815"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1944"	"PI3K.p85.R.V_GBL1113209"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1945"	"PI3K.p85.R.V_GBL1114898"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1946"	"PI3K.p85.R.V_GBL9026270"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1947"	"PI3Kp110a(C)_GBL9008552"	"MDACC"	"PI3Kp110a"	"PIK3CA"	NA	"c"
"1948"	"PI3Kp85_GBL9008332"	"MDACC"	"PI3Kp85"	"PIK3R1"	NA	"c"
"1949"	"PKCALPHA"	"MDACC"	"PKAalpha"	"PRKAR1A"	NA	"c"
"1950"	"PKA.a"	"MDACC"	"PKAalpha"	"PRKAR1A"	NA	"c"
"1951"	"PKCALPHA_PS657"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1952"	"PKCa_pS657"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1953"	"PKC.a_pS657.R.C_GBL1114899"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1954"	"PKC.a.M.V_GBL1115036"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1955"	"PKC.alpha_pS657.R.C_GBL1033816"	"MDACC"	"PKCalphapS657"	"PRKCA"	"S657"	"a"
"1956"	"PKC.alpha_pS657.R.C_GBL1113210"	"MDACC"	"PKCalphapS657"	"PRKCA"	"S657"	"a"
"1957"	"PKC.alpha_pS657.R.V_GBL.9013896"	"MDACC"	"PKCalphapS657"	"PRKCA"	"S657"	"a"
"1958"	"PKC.alpha_pS657.R.V_GBL9026271"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1959"	"PKC.a"	"MDACC"	"PKCalpha"	"PRKCA"	NA	"c"
"1960"	"PKCa"	"MDACC"	"PKCalpha"	"PRKCA"	NA	"c"
"1961"	"PKC.alpha.M.V_GBL.9012895"	"MDACC"	"PKCalpha"	"PRKCA"	NA	"c"
"1962"	"PKC.alpha.M.V_GBL1033894"	"MDACC"	"PKCalpha"	"PRKCA"	NA	"c"
"1963"	"PKC.alpha.M.V_GBL1113354"	"MDACC"	"PKCalpha"	"PRKCA"	NA	"c"
"1964"	"PKC.alpha.M.V_GBL9026319"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1965"	"PKC.b.II_pS660"	"MDACC"	"PKCbIIpS660"	"PRKCB"	"S660"	"a"
"1966"	"PKC.b.II_pS660.R.V_GBL1114963"	"MDACC"	"PKCbIIpS660"	"PRKCB"	"S660"	"a"
"1967"	"PKC.beta.II_pS660.R.V_GBL1033846"	"MDACC"	"PKCbetaIIpS660"	"PRKCB"	"S660"	"a"
"1968"	"PKC.beta.II_pS660.R.V_GBL1113307"	"MDACC"	"PKCbetaIIpS660"	"PRKCB"	"S660"	"a"
"1969"	"PKC.delta (phospho.Thr505)"	"MSKCC"	"PKCd_pT505"	"PRKCD"	"T505"	"a"
"1970"	"PKCDELTA_PS664"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1971"	"PKC.delta_pS664"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1972"	"PKC.delta_pS664"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1973"	"PKC.delta_pS664_GBL9008358"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1974"	"PKC.delta_pS664.R.V_GBL1033784"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1975"	"PKC.delta_pS664.R.V_GBL1113261"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1976"	"PKC.delta_pS664.R.V_GBL1114931"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1977"	"PKCa"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1978"	"PKCa_GBL9008310"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1979"	"PKC.a_pS657"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1980"	"PKCa_pS657_GBL9008518"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1981"	"PKCa_pS657_RS00273717"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1982"	"PKCa_pS657_RS00275588"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1983"	"PKCa_pS657_V"	"MDACC"	"PKCapS657"	"PRKCA"	"S657"	"a"
"1984"	"PKCa_RS00273419 (MOUSE)"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1985"	"PKCa_RS00273751 (mouse)"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1986"	"PKCa_RS00276607 (mouse)"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1987"	"PKCa_V_mouse"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1988"	"PKCa(mouse)(V)_GBL9007876"	"MDACC"	"PKCa"	"PRKCA"	NA	"c"
"1989"	"PKCdelta_pS664"	"MDACC"	"PKCdeltapS664"	"PRKCD"	"S664"	"a"
"1990"	"PKM2"	"MDACC"	"PKM2"	"PKM"	NA	"c"
"1991"	"PLC.gamma2_pY759"	"MDACC"	"PLCgamma2pY759"	"PLCG2"	"Y759"	"a"
"1992"	"PLC.gamma2_pY759.R.C_GBL1115224"	"MDACC"	"PLCgamma2pY759"	"PLCG2"	"Y759"	"a"
"1993"	"PLCR2_PY759"	"MDACC"	"PLCR2pY759"	"PLCR2"	"Y759"	"a"
"1994"	"PLCR2_pY759"	"MDACC"	"PLCR2pY759"	"PLCR2"	"Y759"	"a"
"1995"	"PLCR2_pY759_GBL9008347"	"MDACC"	"PLCR2pY759"	"PLCR2"	"Y759"	"a"
"1996"	"PLK1"	"MSKCC"	"PLK1"	"PLK1"	NA	"c"
"1997"	"PLK1"	"MSKCC"	"PLK1"	"PLK1"	NA	"c"
"1998"	"PLK1_GBL9008348"	"MDACC"	"PLK1"	"PLK1"	NA	"c"
"1999"	"PLK1.R.C_GBL1114915"	"MDACC"	"PLK1"	"PLK1"	NA	"c"
"2000"	"PMS2"	"MDACC"	"PMS2"	"PMS2"	NA	"c"
"2001"	"PMS2.R.V_GBL1033867"	"MDACC"	"PMS2"	"PMS2"	NA	"c"
"2002"	"PMS2.R.V_GBL1113328"	"MDACC"	"PMS2"	"PMS2"	NA	"c"
"2003"	"PMS2.R.V_GBL1114985"	"MDACC"	"PMS2"	"PMS2"	NA	"c"
"2004"	"PORIN"	"MDACC"	"Porin"	"VDAC1 "	NA	"c"
"2005"	"Porin"	"MDACC"	"Porin"	"VDAC1 "	NA	"c"
"2006"	"Porin.M.V_GBL1033946"	"MDACC"	"Porin"	"VDAC1 "	NA	"c"
"2007"	"Porin.M.V_GBL1113378"	"MDACC"	"Porin"	"VDAC1 "	NA	"c"
"2008"	"Porin.M.V_GBL1115058"	"MDACC"	"Porin"	"VDAC1 "	NA	"c"
"2009"	"PR"	"MDACC"	"PR"	"PR"	NA	"c"
"2010"	"PR_RS00273725"	"MDACC"	"PR"	"PR"	NA	"c"
"2011"	"PR_RS00276019"	"MDACC"	"PR"	"PR"	NA	"c"
"2012"	"PR.R.V_GBL.9013898"	"MDACC"	"PR"	"PR"	NA	"c"
"2013"	"PR.R.V_GBL1033720"	"MDACC"	"PR"	"PR"	NA	"c"
"2014"	"PR.R.V_GBL1113211"	"MDACC"	"PR"	"PR"	NA	"c"
"2015"	"PR.R.V_GBL9026272"	"MDACC"	"PR"	"PGR"	NA	"c"
"2016"	"PR.wR.V_GBL1115108"	"MDACC"	"PR"	"PR"	NA	"c"
"2017"	"PR(V)_GBL9008522"	"MDACC"	"PR"	"PR"	NA	"c"
"2018"	"PRAS40_PT246"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2019"	"PRAS40 (phospho.Thr246)"	"MSKCC"	"PRAS40_pT246"	"AKT1S1"	"T246"	"i"
"2020"	"PRAS40_pT246"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2021"	"PRAS40_pT246.R.V_GBL.9013900"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2022"	"PRAS40_pT246.R.V_GBL1033737"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2023"	"PRAS40_pT246.R.V_GBL1113228"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2024"	"PRAS40_pT246.R.V_GBL1114914"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2025"	"PRAS40_pT246.R.V_GBL9026273"	"MDACC"	"PRAS40pT246"	"AKT1S1"	"T246"	"i"
"2026"	"PRAS40"	"MDACC"	"PRAS40"	"AKT1S1"	NA	"c"
"2027"	"PRAS40.M.C_GBL1115042"	"MDACC"	"PRAS40"	"AKT1S1"	NA	"c"
"2028"	"PRDX1"	"MDACC"	"PREX1"	"PREX1"	NA	"c"
"2029"	"PREX1"	"MDACC"	"PREX1"	"PREX1"	NA	"c"
"2030"	"PREX1.R.V_GBL1033857"	"MDACC"	"PREX1"	"PREX1"	NA	"c"
"2031"	"PREX1.R.V_GBL1113318"	"MDACC"	"PREX1"	"PREX1"	NA	"c"
"2032"	"PREX1.R.V_GBL1114977"	"MDACC"	"PREX1"	"PREX1"	NA	"c"
"2033"	"PYRUVATE.DEHYDROGENASE..PDH..SUBUNIT.E2"	"MDACC"	"PDHB"	"PDHB"	NA	"c"
"2034"	"PYRUVATE.DEHYDROGENASE..PDH..SUBUNIT.E1.ALPHA"	"MDACC"	"PDHA1"	"PDHA1"	NA	"c"
"2035"	"Progesterone.Receptor"	"MDACC"	"PGR"	"PGR"	NA	"c"
"2036"	"PRKAG2"	"MDACC"	"PRKAG2"	"PRKAG2"	NA	"c"
"2037"	"PRKAG2_GBL9008545"	"MDACC"	"PRKAG2"	"PRKAG2"	NA	"c"
"2038"	"Prohibitin"	"MSKCC"	"Prohibitin"	"PHB"	NA	"c"
"2039"	"PTCH"	"MDACC"	"PTCH"	"PTCH1"	NA	"c"
"2040"	"PTCH_RS00267481"	"MDACC"	"PTCH"	"PTCH1"	NA	"c"
"2041"	"PTCH_RS00275810  (1_1500)"	"MDACC"	"PTCH"	"PTCH1"	NA	"c"
"2042"	"PTCH_RS00276596 (1_500)"	"MDACC"	"PTCH"	"PTCH1"	NA	"c"
"2043"	"PTCH.R.C_GBL.9013901"	"MDACC"	"PTCH"	"PTCH1"	NA	"c"
"2044"	"PTCH.R.C_GBL9026274"	"MDACC"	"PTCH"	"PTCH1"	NA	"c"
"2045"	"PTEN"	"MSKCC"	"PTEN"	"PTEN"	NA	"c"
"2046"	"PTEN_RS00269160"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2047"	"PTEN_RS00275821"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2048"	"PTEN.R.V_GBL.9013902"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2049"	"PTEN.R.V_GBL1033722"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2050"	"PTEN.R.V_GBL1113213"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2051"	"PTEN.R.V_GBL1114901"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2052"	"PTEN.R.V_GBL9026275"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2053"	"PTEN(138G50)_GBL9008556"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2054"	"PTEN(V)_GBL9008555"	"MDACC"	"PTEN"	"PTEN"	NA	"c"
"2055"	"Puma.wR.C_GBL1115237"	"MDACC"	"Puma"	"BBC3"	NA	"c"
"2056"	"PYGM.M.C_GBL1115056"	"MDACC"	"PYGM"	"PYGM"	NA	"c"
"2057"	"Rab 25_RS00267484"	"MDACC"	"Rab 25"	"RAB25"	NA	"c"
"2058"	"Rab11"	"MDACC"	"Rab11"	"RAB11A"	NA	"c"
"2059"	"Rab11.R.E_GBL1033832"	"MDACC"	"Rab11"	"RAB11A"	NA	"c"
"2060"	"Rab11.R.E_GBL1113283"	"MDACC"	"Rab11"	"RAB11A"	NA	"c"
"2061"	"Rab11.R.V_GBL9026276"	"MDACC"	"Rab11"	"RAB11A"	NA	"c"
"2062"	"Rab11.wR.E_GBL1115124"	"MDACC"	"Rab11"	"RAB11A"	NA	"c"
"2063"	"RAB25"	"MDACC"	"Rab25 "	"RAB25 "	NA	"c"
"2064"	"Rab25"	"MDACC"	"Rab25 "	"RAB25 "	NA	"c"
"2065"	"Rab.25"	"MDACC"	"Rab25 "	"RAB25 "	NA	"c"
"2066"	"Rab.25 "	"MDACC"	"Rab25 "	"RAB25 "	NA	"c"
"2067"	"Rab25..449."	"MDACC"	"Rab25 "	"RAB25 "	NA	"c"
"2068"	"Rab25 (449)_RS00275802"	"MDACC"	"Rab25 "	"RAB25 "	NA	"c"
"2069"	"Rab25.R.C_GBL.9012873"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2070"	"Rab25.R.C_GBL.9014283"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2071"	"Rab25.R.C_GBL9026277"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2072"	"Rab25.R.V_GBL1033850"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2073"	"Rab25.R.V_GBL1113311"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2074"	"Rab25.wR.V_GBL1115180"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2075"	"Rab25(C)_GBL9007942"	"MDACC"	"Rab25"	"RAB25"	NA	"c"
"2076"	"rabbit IgG"	"MSKCC"	"rabbit IgG"	NA	NA	"c"
"2077"	"RAD50"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2078"	"Rad50"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2079"	"Rad50.M.C_GBL.9012896"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2080"	"Rad50.M.C_GBL9026320"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2081"	"Rad50.M.V_GBL1033904"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2082"	"Rad50.M.V_GBL1113368"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2083"	"Rad50.M.V_GBL1115170"	"MDACC"	"Rad50"	"RAD50"	NA	"c"
"2084"	"Rad51"	"MDACC"	"RAD51"	"RAD51"	NA	"c"
"2085"	"RAD51"	"MDACC"	"RAD51"	"RAD51"	NA	"c"
"2086"	"RAD51_mouse"	"MDACC"	"RAD51"	"RAD51"	NA	"c"
"2087"	"RAD51_RS00276381 (mouse)"	"MDACC"	"RAD51"	"RAD51"	NA	"c"
"2088"	"Rad51.M.C_GBL.9012897"	"MDACC"	"Rad51"	"RAD51"	NA	"c"
"2089"	"Rad51.M.C_GBL9026321"	"MDACC"	"Rad51"	"RAD51"	NA	"c"
"2090"	"Rad51.R.V_GBL1033870"	"MDACC"	"Rad51"	"RAD51"	NA	"c"
"2091"	"Rad51.R.V_GBL1113410"	"MDACC"	"Rad51"	"RAD51"	NA	"c"
"2092"	"Rad51.wR.V_GBL1115132"	"MDACC"	"Rad51"	"RAD51"	NA	"c"
"2093"	"RAD51(mouse)_GBL9008512"	"MDACC"	"RAD51"	"RAD51"	NA	"c"
"2094"	"Raf (phospho.Ser338)"	"MSKCC"	"Raf_S338"	"CRAF"	"S338"	"a"
"2095"	"Raptor"	"MDACC"	"Raptor"	"RPTOR"	NA	"c"
"2096"	"Raptor.R.V_GBL1033843"	"MDACC"	"Raptor"	"RPTOR"	NA	"c"
"2097"	"Raptor.R.V_GBL1113304"	"MDACC"	"Raptor"	"RPTOR"	NA	"c"
"2098"	"Raptor.R.V_GBL1114960"	"MDACC"	"Raptor"	"RPTOR"	NA	"c"
"2099"	"RB"	"MSKCC"	"Rb"	"RB1"	NA	"c"
"2100"	"Rb"	"MSKCC"	"Rb"	"RB1"	NA	"c"
"2101"	"Rb (phospho.Ser780)"	"MSKCC"	"Rb_pS780"	"RB1"	"S780"	"i"
"2102"	"Rb (phospho.Ser780)"	"MSKCC"	"Rb_S780"	"RB1"	"S780"	"i"
"2103"	"Rb (phospho.Ser807,Ser811)"	"MSKCC"	"Rb_pS807"	"RB1"	"S807|S811"	"i"
"2104"	"RB_PS807"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2105"	"Rb_pS807_RS00273590"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2106"	"Rb_pS807_RS00273608"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2107"	"Rb_pS807_RS00275587"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2108"	"RB_PS807_S811"	"MDACC"	"RbpS807S811"	"RB1"	"S807|S811"	"i"
"2109"	"Rb_pS807_S811"	"MDACC"	"RbpS807S811"	"RB1"	"S807|S811"	"i"
"2110"	"Rb_pS807_S811.R.V_GBL.9013910"	"MDACC"	"RbpS807S811"	"RB1"	"S807|S811"	"i"
"2111"	"Rb_pS807_S811.R.V_GBL1033721"	"MDACC"	"RbpS807S811"	"RB1"	"S807|S811"	"i"
"2112"	"Rb_pS807_S811.R.V_GBL1113212"	"MDACC"	"RbpS807S811"	"RB1"	"S807|S811"	"i"
"2113"	"Rb_pS807_S811.R.V_GBL1114900"	"MDACC"	"RbpS807S811"	"RB1"	"S807|S811"	"i"
"2114"	"Rb_pS807_S811.R.V_GBL9026280"	"MDACC"	"RbpS807"	"RB1"	"S807|S811"	"i"
"2115"	"RBPS807"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2116"	"Rb_pS807"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2117"	"Rb_pS807_V"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2118"	"Rb_pS807(V)_GBL9008337"	"MDACC"	"RbpS807"	"RB1"	"S807"	"i"
"2119"	"Rb_RS00273420 (MOUSE)"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2120"	"Rb_RS00276608 (mouse)"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2121"	"Rb_V_mouse"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2122"	"Rb.M.Q_GBL1115037"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2123"	"Rb.M.QC_GBL1033895"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2124"	"Rb.M.QC_GBL1113355"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2125"	"Rb.M.V_GBL.9012909"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2126"	"Rb.M.V_GBL9026323"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2127"	"Rb(mouse)(V)_GBL9007877"	"MDACC"	"Rb"	"RB1"	NA	"c"
"2128"	"RBM15"	"MDACC"	"RBM15"	"RBM15"	NA	"c"
"2129"	"RBM15.R.V_GBL1033847"	"MDACC"	"RBM15"	"RBM15"	NA	"c"
"2130"	"RBM15.R.V_GBL1113366"	"MDACC"	"RBM15"	"RBM15"	NA	"c"
"2131"	"RBM15.R.V_GBL1114964"	"MDACC"	"RBM15"	"RBM15"	NA	"c"
"2132"	"Rheb"	"MDACC"	"Rheb"	"RHEB"	NA	"c"
"2133"	"Rheb.M.C_GBL1115043"	"MDACC"	"Rheb"	"RHEB"	NA	"c"
"2134"	"Rictor_pT1135"	"MDACC"	"RictorpT1135"	"RICTOR"	"T1135"	"i"
"2135"	"Rictor_pT1135.R.V_GBL1033845"	"MDACC"	"RictorpT1135"	"RICTOR"	"T1135"	"i"
"2136"	"Rictor_pT1135.R.V_GBL1113306"	"MDACC"	"RictorpT1135"	"RICTOR"	"T1135"	"i"
"2137"	"Rictor_pT1135.R.V_GBL1114962"	"MDACC"	"RictorpT1135"	"RICTOR"	"T1135"	"i"
"2138"	"Rictor"	"MDACC"	"Rictor"	"RICTOR"	NA	"c"
"2139"	"Rictor.R.C_GBL1033844"	"MDACC"	"Rictor"	"RICTOR"	NA	"c"
"2140"	"Rictor.R.C_GBL1113305"	"MDACC"	"Rictor"	"RICTOR"	NA	"c"
"2141"	"Rictor.R.C_GBL1114961"	"MDACC"	"Rictor"	"RICTOR"	NA	"c"
"2142"	"RIP"	"MDACC"	"RIP"	"RIP"	NA	"c"
"2143"	"Rock.1.R.C_GBL1115029"	"MDACC"	"Rock1"	"ROCK1"	NA	"c"
"2144"	"RPA32"	"MDACC"	"RPA32"	"RPA2"	NA	"c"
"2145"	"RPA32.Rat.C_GBL1115141"	"MDACC"	"RPA32RatC"	"RPA2"	NA	"c"
"2146"	"RPA32.Rat.C_GBL1115141"	"MDACC"	"RPA32RatC"	"RPA3"	NA	"c"
"2147"	"RPA32_pS4_S8"	"MDACC"	"RPA32pS4|8"	"RPA3"	"S4|S8"	"a"
"2148"	"RSK"	"MDACC"	"RSK"	"RPS6KA1"	NA	"c"
"2149"	"RSK.R.C_GBL1033739"	"MDACC"	"RSK"	"RPS6KA1"	NA	"c"
"2150"	"RSK.R.C_GBL1033739"	"MDACC"	"RSK"	"RPS6KA2"	NA	"c"
"2151"	"RSK.R.C_GBL1033739"	"MDACC"	"RSK"	"RPS6KA3"	NA	"c"
"2152"	"RSK.R.C_GBL1113230"	"MDACC"	"RSK"	"RPS6KA1"	NA	"c"
"2153"	"RSK.R.C_GBL1113230"	"MDACC"	"RSK"	"RPS6KA2"	NA	"c"
